allowedToOperate,bipdInsuranceOnFile,bipdInsuranceRequired,bipdRequiredAmount,bondInsuranceOnFile,bondInsuranceRequired,brokerAuthorityStatus,cargoInsuranceOnFile,cargoInsuranceRequired,censusTypeId,commonAuthorityStatus,contractAuthorityStatus,crashTotal,dbaName,dotNumber,driverInsp,driverOosInsp,driverOosRate,driverOosRateNationalAverage,ein,fatalCrash,hazmatInsp,hazmatOosInsp,hazmatOosRate,hazmatOosRateNationalAverage,injCrash,isPassengerCarrier,issScore,legalName,mcs150Outdated,oosDate,oosRateNationalAverageYear,phyCity,phyCountry,phyState,phyStreet,phyZipcode,reviewDate,reviewType,safetyRating,safetyRatingDate,safetyReviewDate,safetyReviewType,snapshotDate,statusCode,totalDrivers,totalPowerUnits,towawayCrash,vehicleInsp,vehicleOosInsp,vehicleOosRate,vehicleOosRateNationalAverage,carrierOperation.carrierOperationCode,carrierOperation.carrierOperationDesc
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002972,0,0,0,5.51,593741585,0,0,0,0,4.5,0,0,0,MILLENNIUM EXPRESS TRANSPORT LLC,N,0,2009-2010,INTERLACHEN,US,FL,227 MICHAEL AVE,32148,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002980,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,BROAD RIVER TRUCKING CO,N,0,2009-2010,ASHEVILLE,US,NC,304 LYMAN ST,28801,0,0,0,0,0,0,0,I,4,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,JACO SERVICES,1002982,0,0,0,5.51,364418971,0,0,0,0,4.5,0,0,0,JACO SERVICES LLC,N,0,2009-2010,INDIANAPOLIS,US,IN,221 S FRANKLIN RD,46219,0,0,0,0,0,0,0,I,5,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,I,0,0,1002984,0,0,0,5.51,363719812,0,0,0,0,4.5,0,0,0,SCHUETT TRANSPORT,N,0,2009-2010,MUNDELEIN,US,IL,781 S MIDLOTHIAN RD,60060,0,0,0,0,0,0,0,I,5,5,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002986,0,0,0,5.51,562274264,0,0,0,0,4.5,0,0,0,MAE EXPRESS INC,N,0,2009-2010,BENSON,US,NC,251 BEAR RD,27504,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,5000,0,u,N,0,u,0,N,I,0,ASHTON EXECUTIVE SERVICES,1002992,0,0,0,5.51,912146353,0,0,0,0,4.5,0,0,0,EXECTRANS LLC,N,0,2009-2010,BELLEVUE,US,WA,13451 SE 27TH PLACE,98005-4210,2007-01-30,C,S,2007-02-08,2007-01-30,C,0,I,3,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1003001,0,0,0,5.51,300013109,0,0,0,0,4.5,0,0,0,JOHN CHADWELL TRUCKING INC,N,0,2009-2010,FAIRVIEW,US,KS,582 190TH STREET,66425-9657,2002-10-02,C,S,2002-10-12,2002-10-02,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,u,0,0,u,N,0,u,0,A,I,0,POLLOS TOWING,1003005,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,MIGUEL ANGEL MONTOYA OCHOA & FRANCISCO JAVIER MONTOYA OCHOA,N,0,2009-2010,TIJUANA,MX,BN,SIERRA DE JUAREZ  # 8621,22680,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,ADAMS CUSTOM ENTERPRISES,1003012,0,0,0,5.51,10590352,0,0,0,0,4.5,0,0,0,DEAN R ADAMS,N,0,2009-2010,DELHI,US,IA,20978 262ND ST,52223-8477,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,HOWE HAULING,1003015,0,0,0,5.51,300038447,0,0,0,0,4.5,0,0,0,BARRY HOWE,N,0,2009-2010,HOTCHKISS,US,CO,36006 BACK RIVER RD,81419,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,I O TRUCKING,1003020,0,0,0,5.51,860677129,0,0,0,0,4.5,0,0,0,IGNACIO ORTEGA,N,0,2009-2010,GOODYEAR,US,AZ,15996 W WASHINGTON ST,85338,2014-04-29,C,0,0,2014-04-29,C,0,I,6,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,Y,0,I,N,0,0,1003026,0,0,0,5.51,113584677,0,0,0,0,4.5,0,0,0,ALL COUNTRY MOVING & STORAGE INC,N,0,2009-2010,SOUTH AMBOY,US,NJ,8 OLD ROAD,08879,2007-03-21,N,C,2005-12-24,2007-03-21,N,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,TORRES DELGADILLO TRUCKING,1003028,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,JUAN TORRES,N,0,2009-2010,CUDAHY,US,CA,5247 3/4 ELIZABETH ST,90201,0,0,0,0,0,0,0,I,10,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1003031,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ROLL-N-ROCK TRUCKING INC,N,0,2009-2010,MOUND CITY,US,KS,13830 NELSON RD,66056,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1003032,0,0,0,5.51,364395466,0,0,0,0,4.5,0,0,0,SILVER DOLLAR EXPRESS INC,N,0,2009-2010,LONG BEACH,US,CA,6203 E MARINA DR,90803,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,J & R PHILLIPS EXPEDITING,1003034,0,0,0,5.51,143348586,0,0,0,0,4.5,0,0,0,RAYMOND & JOYCE PHILLIPS,N,0,2009-2010,FORT MYERS,US,FL,5023 WESTMINSTER DR,33919,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,I,0,0,1003036,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,LANCE TRANSPORTATION GROUP INC,N,0,2009-2010,DAYTON,US,OH,2620 LANCE DR,45409-0427,0,0,0,0,0,0,0,I,4,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,Z & A TRUCKING,1003039,0,0,0,5.51,391846925,0,0,0,0,4.5,0,0,0,JAMES P HOGENSON,N,0,2009-2010,PRAIRIE DU CHIEN,US,WI,38005 HWYY 18 LOT 34,53821,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1003040,0,0,0,5.51,311591457,0,0,0,0,4.5,0,0,0,WAYNE SPRADLIN TRUCKING INC,N,0,2009-2010,LONDON,US,OH,61 E HIGH ST,43140,0,0,0,0,0,0,0,I,9,9,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,MOTLEY TRUCKING,1003045,0,0,0,5.51,300033075,0,0,0,0,4.5,0,0,0,ROBERT L BURNETT,N,0,2009-2010,ABERNATHY,US,TX,1110 2ND STREET,79311,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,5000,0,u,N,0,u,0,I,N,0,G & S CHARTER,1003047,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,WILLIE L GILBERT,N,0,2009-2010,DUBLIN,US,GA,235 QUAIL RUN RD,31021-1113,2005-02-04,C,S,2005-02-11,2005-02-04,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,I,0,0,1003056,0,0,0,5.51,223846778,0,0,0,0,4.5,0,0,0,BIG APPLE TRANSPORT INC,N,0,2009-2010,NEWARK,US,NJ,191 B EXPORT STREET,07114,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1003057,0,0,0,5.51,95489139,0,0,0,0,4.5,0,0,0,UPFRONT MOVING AND STORAGE INC,N,0,2009-2010,NORTH HOLLYWOOD,US,CA,BOX 16791,91615,0,0,0,0,0,0,0,I,3,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,N,0,MATHIS TRUCKING,1003058,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,MICHAEL D MATHIS,N,0,2009-2010,SAN ANGELO,US,TX,3902 SHERWOOD WAY #220,76901,0,0,0,0,0,0,0,I,3,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1003065,0,0,0,5.51,431841959,0,0,0,0,4.5,0,0,0,LENSING EARTHWORKS INC,N,0,2009-2010,RHINELAND,US,MO,104 BLUFF STREET,65069,2002-05-06,C,S,2002-05-20,2002-05-06,C,0,I,3,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,AUTOPARTS OUTLET,1003072,0,0,0,5.51,522219763,0,0,0,0,4.5,0,0,0,J AND K AUTOPARTS AND SERVICE,N,0,2009-2010,NORTH EAST,US,MD,2288 WEST PULASKI HIGHWAY,21901,0,0,0,0,0,0,0,I,4,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1003076,0,0,0,5.51,20430591,0,0,0,0,4.5,0,0,0,BEACON HILL TRUCKING LLC,N,0,2009-2010,PEMBROKE,US,NH,352 BEACON HILL RD,03275,0,0,0,0,0,0,0,I,3,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,I,0,0,1003099,0,0,0,5.51,10581362,0,0,0,0,4.5,0,0,0,UNIVERSAL TRUCKING INC,N,0,2009-2010,INDIANAPOLIS,US,IN,4614 N FRANKLIN ROAD,46226,2005-05-18,C,S,2005-05-26,2005-05-18,C,0,I,5,5,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,I,0,0,1003101,0,0,0,5.51,743075900,0,0,0,0,4.5,0,0,0,JP TRANSIT INC,N,0,2009-2010,ROBINSON,US,IL,8693 FAWN LANE,62454,0,0,0,0,0,0,0,I,24,21,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1003105,0,0,0,5.51,371398569,0,0,0,0,4.5,0,0,0,C AND R LEASING L L C,N,0,2009-2010,BEARDSTOWN,US,IL,RR 2 BOX 186,62618,0,0,0,0,0,0,0,I,4,1,0,0,0,0,20.72,C,Intrastate Non-Hazmat
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1003108,0,0,0,5.51,300125098,0,0,0,0,4.5,0,0,0,WILLIAM J RUSSOM,N,0,2009-2010,COVINGTON,US,TN,321 HWY 179,38019,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,GOTAGO TRUCKING,1003113,0,0,0,5.51,351657358,0,0,0,0,4.5,0,0,0,STEVE SPALL,N,0,2009-2010,CRAWFORDSVILLE,US,IN,2921 TRACTION RD,47933,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1003118,0,0,0,5.51,204023179,0,0,0,0,4.5,0,0,0,SUNSET TRANSPORTATION INC,N,0,2009-2010,INDIANAPOLIS,US,IN,7350 SUNSET LANE,46260,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,CLAY MINSHEW TRUCKING,1003121,0,0,0,5.51,311750712,0,0,0,0,4.5,0,0,0,CLAY MINSHEW,N,0,2009-2010,GOLDSBORO,US,NC,116 BROCKWOOD AVE,27530,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,HOT SHOT TRANSPORT,1003124,0,0,0,5.51,431990865,0,0,0,0,4.5,0,0,0,BRANDON L MARKUM,N,0,2009-2010,LOVINGTON,US,NM,7477 W HILBURN RD,88260,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,I,0,SAGMO TRANSPORT,1003125,0,0,0,5.51,300098130,0,0,0,0,4.5,0,0,0,MORGAN NEIL SAGMO,N,0,2009-2010,HALSTAD,US,MN,1990 250TH AVE,56548,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,TROPICAL BREEZE TRANSPORT,1003132,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,DAVID B GEER,N,0,2009-2010,CANTON,US,TX,2131 LISA CIRCLE,75103,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,L K TRUCKING INC,1003134,0,0,0,5.51,201816509,0,0,0,0,4.5,0,0,0,VICTOR R PADILLA,N,0,2009-2010,LOS LUNAS,US,NM,4828 GEORGIA SW,87031,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,5000,0,u,N,0,u,0,I,N,0,0,1003137,0,0,0,5.51,270797319,0,0,0,0,4.5,0,0,0,SEVEN STARS TOURING LLC,N,0,2009-2010,MUSCATINE,US,IA,1601 MEADOW LANE,52761,2016-07-15,C,S,2016-10-20,2016-07-15,C,0,I,4,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1003138,0,0,0,5.51,831881439,0,0,0,0,4.5,0,0,0,GOOD NEWS TRUCKING LLC,N,0,2009-2010,JARRELL,US,TX,11589 N IH 35,76537,0,0,0,0,0,0,0,I,20,20,0,0,0,0,20.72,A,Interstate
Y,0,Y,5000,0,u,N,0,u,0,N,N,0,0,1003141,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,AMERICANOS ACQUISITION CO L L C,N,0,2009-2010,DALLAS,US,TX,802 COMMERCE STREET,75201,0,0,0,0,0,0,0,I,20,20,0,0,0,0,20.72,A,Interstate
Y,1000,Y,750,0,u,N,0,u,0,N,A,0,0,1003162,0,0,0,5.51,800025627,0,0,0,0,4.5,0,0,0,RELIABLE DELIVERY SERVICES LLC,N,0,2009-2010,GLASTONBURY,US,CT,61 TRINITY AVENUE,06033,0,0,0,0,0,0,0,I,3,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,JARETECH ENTERPRISES,1003163,0,0,0,5.51,541641728,0,0,0,0,4.5,0,0,0,CHARLES E GILLISON,N,0,2009-2010,VIRGINIA BEACH,US,VA,2077 SILVER LAKE DR,23464,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,I,0,0,1003167,0,0,0,5.51,260004802,0,0,0,0,4.5,0,0,0,INNOVATIVE LOGISTIC CONCEPTS INC,N,0,2009-2010,LIMA,US,OH,3456 SAINT JOHNS ROAD,45804,2007-04-05,C,S,2007-10-31,2007-04-05,C,0,I,6,6,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,F C A TRANSPORT,1003169,0,0,0,5.51,391997987,0,0,0,0,4.5,0,0,0,FREDERICK C ANDERSON,N,0,2009-2010,MILWAUKEE,US,WI,3816 N 53RD ST,53216,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1003171,0,0,0,5.51,431939279,0,0,0,0,4.5,0,0,0,HOWARD L LYNN,N,0,2009-2010,CHAFFEE,US,MO,10859 STATE HWY 77,63740,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,C & H ENTERPRISES,1003179,0,0,0,5.51,330988491,0,0,0,0,4.5,0,0,0,CARLOS & HERB MORALES,N,0,2009-2010,HESPERIA,US,CA,15220 CASHEW STREET,92345,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1003181,0,0,0,5.51,352154855,0,0,0,0,4.5,0,0,0,WAREHOUSE AND DISTRIBUTION LLC,N,0,2009-2010,MUNCIE,US,IN,2001 S MACEDONIA,47302,0,0,0,0,0,0,0,I,2,3,0,0,0,0,20.72,C,Intrastate Non-Hazmat
Y,0,Y,750,0,u,N,0,u,0,N,N,0,GILLAM RAILROAD SERVICE,1003184,0,0,0,5.51,710687073,0,0,0,0,4.5,0,0,0,JAMES GILLAM,N,0,2009-2010,CLINTON,US,AR,260 GRIGGS STREET,72031,2006-07-27,C,C,2006-10-01,2006-07-27,C,0,I,2,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1003195,0,0,0,5.51,364471604,0,0,0,0,4.5,0,0,0,BATTIS TRUCKING & EXCAVATING,N,0,2009-2010,ORLAND PARK,US,IL,17100 WARBLER LANE,60467,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,LONESOME DOVE TRUCKING,1003196,0,0,0,5.51,371394857,0,0,0,0,4.5,0,0,0,JAMES A LYNCH,N,0,2009-2010,FINDLAY,US,IL,209 EAST NORTH 2ND,62534,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1003200,0,0,0,5.51,381161145,0,0,0,0,4.5,0,0,0,JENNINGS EXPRESS INC,N,0,2009-2010,CHICAGO,US,IL,4408 S UNION,60608,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1003221,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,BRYAN L VINCENT,N,0,2009-2010,CLARKSON,US,KY,676 DUG HILL RD,42726,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,FALCON FREIGHT,1003223,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,JOHN P OVERTON,N,0,2009-2010,LINDEN,US,TN,BOX 138A RTE 2,37463,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,300,0,u,N,0,u,0,I,N,0,0,1003229,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,J B TRANSPORT,N,0,2009-2010,ANTIOCH,US,CA,3519 SIDERS CT,94509,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,1000,Y,1000,0,u,N,0,u,0,I,N,0,ARCHIBALD TIRE PROS,1003248,0,0,0,5.51,870305678,0,0,0,0,4.5,0,0,0,LOWELL ARCHIBALD & SONS INC,N,0,2009-2010,TREMONTON,US,UT,925 WEST MAIN STREET,84337,2017-11-20,C,0,0,2017-11-20,C,0,I,1,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,FAITHFUL JOURNEY TRUCKING,1003262,0,0,0,5.51,392025756,0,0,0,0,4.5,0,0,0,TIMOTHY J & MARY A KRUEGER,N,0,2009-2010,WAUSAU,US,WI,1231 ARTHUR ST,54403-6635,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,D L C TRANSPORTATION,1003269,0,0,0,5.51,742660729,0,0,0,0,4.5,0,0,0,CESAR DE LA CERDA,N,0,2009-2010,SAN ANTONIO,US,TX,3619 N PAN AM EXPRESSWAY BLDG 2,78219,2004-05-05,C,S,2004-05-11,2004-05-05,C,0,I,10,9,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1003280,0,0,0,5.51,680556958,0,0,0,0,4.5,0,0,0,WM ALTON TRANSPORTATION INC,N,0,2009-2010,NORTH BRANCH,US,MN,36593 FALCON AVE,55056,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,J AGUILAR TRUCKING,1003282,0,0,0,5.51,330799998,0,0,0,0,4.5,0,0,0,JAIME AGUILAR,N,0,2009-2010,SAN ANTONIO,US,TX,24207 ALAMOSA FALLS,78255,0,0,0,0,0,0,0,I,3,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,4 D TRUCKING,1003283,0,0,0,5.51,30427215,0,0,0,0,4.5,0,0,0,RONALD L HARTT,N,0,2009-2010,SHERMAN,US,ME,430 GALLISON RD,04776,2009-01-27,C,S,2009-02-03,2009-01-27,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1003286,0,0,0,5.51,522371888,0,0,0,0,4.5,0,0,0,G & J EXPRESS INC,N,0,2009-2010,DEARING,US,GA,184 PRINTUP STREET,30808,2009-07-16,C,C,2009-09-28,2009-07-16,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1003288,0,0,0,5.51,43561903,0,0,0,0,4.5,0,0,0,VENTURA AND SONS TRUCKING INC,N,0,2009-2010,TAUTON,US,MA,59 WASHINGTON STREET,02780,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,5,u,0,I,N,0,0,1003326,0,0,0,5.51,421735388,0,0,0,0,4.5,0,0,0,INTERMONT GROUP LTD,N,0,2009-2010,BRISTOL,US,VA,10 SPURGEON LANE,24201,0,0,0,0,0,0,0,I,1,2,0,0,0,0,20.72,A,Interstate
Y,1000,Y,750,0,u,N,0,u,0,N,A,0,CLINT DAVIS TRUCKING,1003334,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,CLINT H DAVIS,N,0,2009-2010,BRONSON,US,MI,420 ADAMS RD,49028,0,0,0,0,0,0,0,I,1,5,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1003337,0,0,0,5.51,650783346,0,0,0,0,4.5,0,0,0,GOLD STAR TRANSPORTATION INC,N,0,2009-2010,HIGH SPRINGS,US,FL,5860 N E CR 340,32643,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1003338,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,JERRY MILLER FARM-RANCH,N,0,2009-2010,MERKEL,US,TX,821 CR 355,79536,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,CABALLEROS TRUCKING,1003355,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,VICTOR & RAMON CABALLERO ALEJANDA HERNANDEZ,N,0,2009-2010,FRESNO,US,CA,4732 E OLIVE AVE,93702,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,GB & T,1003357,0,0,0,5.51,351599630,0,0,0,0,4.5,0,0,0,GREGG BROWN,N,0,2009-2010,WORTHINGTON,US,IN,225 OHIO,47471,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,S & S TRUCKING,1003361,0,0,0,5.51,364290313,0,0,0,0,4.5,0,0,0,RANDY SMITH AND TIM SCHNEIDER,N,0,2009-2010,COAL VALLEY,US,IL,21403 BRIAR BLUFF ROAD,61240,2007-09-20,C,C,2007-11-21,2007-09-20,C,0,I,2,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,PATASKA TRUCKING,1003380,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,DALE PATASKA,N,0,2009-2010,MILES,US,IA,12797 475TH AVENUE,52064,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,DUNAJA TRANSPORTATION,1003405,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,DUANE E HALL,N,0,2009-2010,CHINO VALLEY,US,AZ,1612 JUNIPER DR,86323-1612,0,0,0,0,0,0,0,I,1,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1003408,0,0,0,5.51,680545135,0,0,0,0,4.5,0,0,0,PINON OILFIELD SERVICES INC,N,0,2009-2010,FARMINGTON,US,NM,2792 INLAND ST,87401,0,0,0,0,0,0,0,I,10,13,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,N,0,0,1003410,0,0,0,5.51,593739106,0,0,0,0,4.5,0,0,0,RETRIEVER TRANSPORT,N,0,2009-2010,WEBSTER,US,FL,33103 EASTER DR,33597,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1003411,0,0,0,5.51,311366073,0,0,0,0,4.5,0,0,0,DAWSON TRUCKING LLC,N,0,2009-2010,MOUNT VERNON,US,OH,8460 OLD DELAWARE RD,43050,0,0,0,0,0,0,0,I,6,6,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1003414,0,0,0,5.51,807421217,0,0,0,0,4.5,0,0,0,A P TRUCKING INC,N,0,2009-2010,RICHMOND,US,VA,5808 WILLOW OAKS DR APT A,23225,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,HOMELAND EXPRESS,1003417,0,0,0,5.51,20536851,0,0,0,0,4.5,0,0,0,RAVINDER SINGH,N,0,2009-2010,BAKERSFIELD,US,CA,10004 GRIZZLY STREET,93311,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,THE WAY TRUCKING COMPANY,1003420,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,S DALTON CASE,N,0,2009-2010,BROWNWOOD,US,TX,2104 AVE K,76801,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,I,0,HENLEY TRUCKING,1003421,0,0,0,5.51,208039374,0,0,0,0,4.5,0,0,0,JOHN HENLEY,N,0,2009-2010,OAK RIDGE,US,TN,15 BELL HAVEN LANE,37830,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,J & J LOGISTICS,1003427,0,0,0,5.51,651146511,0,0,0,0,4.5,0,0,0,J & J AUTO PARTS INC,N,0,2009-2010,MIAMI SPRINGS,US,FL,4471 NW 36TH ST STE 228,33166,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
